"REF_DATE","GEO","DGUID","Correctional services","Visible minority group","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021/2022","Alberta","2016A000248","Total community admissions","East or Southeast Asian","Females","Number","223","units","0","v1331435536","3.3.4.3","75","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","East or Southeast Asian","Sex unknown","Number","223","units","0","v1331435537","3.3.4.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Latin American","Total, sex","Number","223","units","0","v1331435538","3.3.5.1","180","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Latin American","Males","Number","223","units","0","v1331435539","3.3.5.2","151","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Latin American","Females","Number","223","units","0","v1331435540","3.3.5.3","29","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Latin American","Sex unknown","Number","223","units","0","v1331435541","3.3.5.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Other visible minority group","Total, sex","Number","223","units","0","v1331435542","3.3.6.1","0","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Other visible minority group","Males","Number","223","units","0","v1331435543","3.3.6.2","0","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Other visible minority group","Females","Number","223","units","0","v1331435544","3.3.6.3","0","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Other visible minority group","Sex unknown","Number","223","units","0","v1331435545","3.3.6.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Not a visible minority ","Total, sex","Number","223","units","0","v1331435546","3.3.7.1","14620","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Not a visible minority ","Males","Number","223","units","0","v1331435547","3.3.7.2","11071","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Not a visible minority ","Females","Number","223","units","0","v1331435548","3.3.7.3","3546","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Not a visible minority ","Sex unknown","Number","223","units","0","v1331435549","3.3.7.4","3","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Unknown, visible minority group","Total, sex","Number","223","units","0","v1331435550","3.3.8.1","1305","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Unknown, visible minority group","Males","Number","223","units","0","v1331435551","3.3.8.2","924","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Unknown, visible minority group","Females","Number","223","units","0","v1331435552","3.3.8.3","378","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Unknown, visible minority group","Sex unknown","Number","223","units","0","v1331435553","3.3.8.4","3","","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Total, visible minority group","Total, sex","Number","223","units","0","v1331435558","4.1.1.1","32688","","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Total, visible minority group","Males","Number","223","units","0","v1331435559","4.1.1.2","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Total, visible minority group","Females","Number","223","units","0","v1331435560","4.1.1.3","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Total, visible minority group","Sex unknown","Number","223","units","0","v1331435561","4.1.1.4","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Black","Total, sex","Number","223","units","0","v1331435562","4.1.2.1","795","","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Black","Males","Number","223","units","0","v1331435563","4.1.2.2","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Black","Females","Number","223","units","0","v1331435564","4.1.2.3","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Black","Sex unknown","Number","223","units","0","v1331435565","4.1.2.4","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","South Asian","Total, sex","Number","223","units","0","v1331435566","4.1.3.1","1419","","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","South Asian","Males","Number","223","units","0","v1331435567","4.1.3.2","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","South Asian","Females","Number","223","units","0","v1331435568","4.1.3.3","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","South Asian","Sex unknown","Number","223","units","0","v1331435569","4.1.3.4","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Arab","Total, sex","Number","223","units","0","v1331435590","4.1.9.1","0","","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Arab","Males","Number","223","units","0","v1331435591","4.1.9.2","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Arab","Females","Number","223","units","0","v1331435592","4.1.9.3","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Arab","Sex unknown","Number","223","units","0","v1331435593","4.1.9.4","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","East or Southeast Asian","Total, sex","Number","223","units","0","v1331435570","4.1.4.1","738","","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","East or Southeast Asian","Males","Number","223","units","0","v1331435571","4.1.4.2","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","East or Southeast Asian","Females","Number","223","units","0","v1331435572","4.1.4.3","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","East or Southeast Asian","Sex unknown","Number","223","units","0","v1331435573","4.1.4.4","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Latin American","Total, sex","Number","223","units","0","v1331435574","4.1.5.1","299","","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Latin American","Males","Number","223","units","0","v1331435575","4.1.5.2","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Latin American","Females","Number","223","units","0","v1331435576","4.1.5.3","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Latin American","Sex unknown","Number","223","units","0","v1331435577","4.1.5.4","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Other visible minority group","Total, sex","Number","223","units","0","v1331435578","4.1.6.1","0","","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Other visible minority group","Males","Number","223","units","0","v1331435579","4.1.6.2","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Other visible minority group","Females","Number","223","units","0","v1331435580","4.1.6.3","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Other visible minority group","Sex unknown","Number","223","units","0","v1331435581","4.1.6.4","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Not a visible minority ","Total, sex","Number","223","units","0","v1331435582","4.1.7.1","27540","","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Not a visible minority ","Males","Number","223","units","0","v1331435583","4.1.7.2","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Not a visible minority ","Females","Number","223","units","0","v1331435584","4.1.7.3","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Not a visible minority ","Sex unknown","Number","223","units","0","v1331435585","4.1.7.4","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Unknown, visible minority group","Total, sex","Number","223","units","0","v1331435586","4.1.8.1","1897","","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Unknown, visible minority group","Males","Number","223","units","0","v1331435587","4.1.8.2","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Unknown, visible minority group","Females","Number","223","units","0","v1331435588","4.1.8.3","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total correctional services admissions","Unknown, visible minority group","Sex unknown","Number","223","units","0","v1331435589","4.1.8.4","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total custodial admissions","Total, visible minority group","Total, sex","Number","223","units","0","v1331435594","4.2.1.1","12357","","","","0"
"2021/2022","British Columbia","2016A000259","Total custodial admissions","Total, visible minority group","Males","Number","223","units","0","v1331435595","4.2.1.2","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total custodial admissions","Total, visible minority group","Females","Number","223","units","0","v1331435596","4.2.1.3","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total custodial admissions","Total, visible minority group","Sex unknown","Number","223","units","0","v1331435597","4.2.1.4","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total custodial admissions","Black","Total, sex","Number","223","units","0","v1331435598","4.2.2.1","421","","","","0"
"2021/2022","British Columbia","2016A000259","Total custodial admissions","Black","Males","Number","223","units","0","v1331435599","4.2.2.2","","x","","","0"
"2021/2022","British Columbia","2016A000259","Total custodial admissions","Black","Females","Number","223","units","0","v1331435600","4.2.2.3","","x","","","0"
